k2time,count,eflux,filt,upperlimit,time,flux
3303.724915,3107.746266,21.308313,kepler,F,58136.224915,72.4919206399986
3303.745349,3086.664687,21.276266,kepler,F,58136.245349,51.4103416399985
3303.765783,3071.354528,21.259159,kepler,F,58136.265783,36.1001826399984
3303.786216,3093.445658,21.285702,kepler,F,58136.286216,58.1913126399986
3303.80665,3103.347343,21.290625,kepler,F,58136.30665,68.0929976399984
3303.827084,3103.695393,21.287738,kepler,F,58136.327084,68.4410476399985
3303.847517,3056.219567,21.23781,kepler,F,58136.347517,20.9652216399986
3303.867951,3077.591544,21.249398,kepler,F,58136.367951,42.3371986399984
3303.888384,3081.952765,21.263,kepler,F,58136.388384,46.6984196399985
3303.908818,3073.14072,21.25246,kepler,F,58136.408818,37.8863746399984
3303.929252,3087.599666,21.263682,kepler,F,58136.429252,52.3453206399986
3303.949685,3109.189035,21.27494,kepler,F,58136.449685,73.9346896399984
3303.970119,3096.761715,21.272838,kepler,F,58136.470119,61.5073696399986
3303.990552,3035.703861,21.204562,kepler,F,58136.490552,0.449515639998481
3304.010986,3079.829929,21.244969,kepler,F,58136.510986,44.5755836399985
3304.031419,3076.212374,21.247133,kepler,F,58136.531419,40.9580286399987
3304.051853,3076.235046,21.238839,kepler,F,58136.551853,40.9807006399983
3304.072287,3064.81957,21.232427,kepler,F,58136.572287,29.5652246399986
3304.113154,3121.692908,21.273071,kepler,F,58136.613154,86.4385626399985
3304.133588,3094.163894,21.245943,kepler,F,58136.633588,58.9095486399983
3304.154021,3088.124164,21.234369,kepler,F,58136.654021,52.8698186399984
3304.174455,3080.580847,21.220062,kepler,F,58136.674455,45.3265016399987
3304.194888,3067.7208,21.203182,kepler,F,58136.694888,32.4664546399986
3304.215322,3100.91765,21.240966,kepler,F,58136.715322,65.6633046399984
3304.235756,3069.523408,21.199657,kepler,F,58136.735756,34.2690626399985
3304.256189,3089.252043,21.229286,kepler,F,58136.756189,53.9976976399985
3304.276623,3094.942388,21.233138,kepler,F,58136.776623,59.6880426399985
3304.297056,3073.059603,21.204414,kepler,F,58136.797056,37.8052576399987
3304.31749,3072.723344,21.208041,kepler,F,58136.81749,37.4689986399985
3304.337924,3071.478974,21.196814,kepler,F,58136.837924,36.2246286399986
3304.358357,3085.796,21.212408,kepler,F,58136.858357,50.5416546399983
3304.378791,3096.68549,21.231075,kepler,F,58136.878791,61.4311446399984
3304.399224,3089.382715,21.217123,kepler,F,58136.899224,54.1283696399987
3304.419658,3095.634117,21.225823,kepler,F,58136.919658,60.3797716399986
3304.440092,3080.678764,21.206157,kepler,F,58136.940092,45.4244186399983
3304.460525,3076.681026,21.200515,kepler,F,58136.960525,41.4266806399987
3304.480959,3083.00495,21.215892,kepler,F,58136.980959,47.7506046399985
3304.501392,3075.869262,21.200758,kepler,F,58137.001392,40.6149166399987
3304.521826,3114.720083,21.232889,kepler,F,58137.021826,79.4657376399987
3304.54226,3082.601787,21.203788,kepler,F,58137.04226,47.3474416399986
3304.562693,3080.622043,21.20115,kepler,F,58137.062693,45.3676976399984
3304.60356,3085.688744,21.199975,kepler,F,58137.10356,50.4343986399986
3304.623994,3084.726195,21.189523,kepler,F,58137.123994,49.4718496399987
3304.644428,3082.051284,21.186095,kepler,F,58137.144428,46.7969386399986
3304.664861,3087.431117,21.194176,kepler,F,58137.164861,52.1767716399986
3304.685295,3092.395115,21.193444,kepler,F,58137.185295,57.1407696399983
3304.705728,3095.409661,21.190997,kepler,F,58137.205728,60.1553156399987
3304.726162,3084.255591,21.186817,kepler,F,58137.226162,49.0012456399986
3304.746596,3089.513469,21.188146,kepler,F,58137.246596,54.2591236399985
3304.767029,3080.097574,21.176553,kepler,F,58137.267029,44.8432286399984
3304.787463,3065.266647,21.159599,kepler,F,58137.287463,30.0123016399984
3304.807896,3073.36561,21.15691,kepler,F,58137.307896,38.1112646399984
3304.82833,3089.456386,21.17861,kepler,F,58137.32833,54.2020406399984
3304.848764,3077.927125,21.17316,kepler,F,58137.348764,42.6727796399987
3304.869197,3080.073698,21.168447,kepler,F,58137.369197,44.8193526399987
3304.889631,3082.092967,21.160059,kepler,F,58137.389631,46.8386216399986
3304.910064,3084.1548,21.159653,kepler,F,58137.410064,48.9004546399983
3304.930498,3100.722951,21.172525,kepler,F,58137.430498,65.4686056399987
3304.950932,3058.593437,21.134168,kepler,F,58137.450932,23.3390916399985
3304.971365,3089.851394,21.168002,kepler,F,58137.471365,54.5970486399983
3304.991799,3081.412507,21.150485,kepler,F,58137.491799,46.1581616399985
3305.012232,3072.49989,21.144981,kepler,F,58137.512232,37.2455446399986
3305.032666,3090.333722,21.164373,kepler,F,58137.532666,55.0793766399984
3305.0531,3082.259031,21.14174,kepler,F,58137.5531,47.0046856399986
3305.073533,3097.994836,21.167179,kepler,F,58137.573533,62.7404906399984
3305.093967,3078.30813,21.149932,kepler,F,58137.593967,43.0537846399984
3305.114401,3071.823492,21.131834,kepler,F,58137.614401,36.5691466399985
3305.134834,3073.19632,21.143638,kepler,F,58137.634834,37.9419746399985
3305.155268,3078.461855,21.139725,kepler,F,58137.655268,43.2075096399985
3305.196135,3072.68994,21.140826,kepler,F,58137.696135,37.4355946399987
3305.216568,3087.70861,21.151661,kepler,F,58137.716568,52.4542646399987
3305.237002,3085.784165,21.142883,kepler,F,58137.737002,50.5298196399986
3305.257436,3075.750154,21.13374,kepler,F,58137.757436,40.4958086399984
3305.277869,3062.393991,21.125461,kepler,F,58137.777869,27.1396456399984
3305.298303,3062.426074,21.109644,kepler,F,58137.798303,27.1717286399985
3305.318737,3087.715425,21.135016,kepler,F,58137.818737,52.4610796399984
3305.33917,3049.84073,21.102069,kepler,F,58137.83917,14.5863846399984
3305.359604,3078.482535,21.121329,kepler,F,58137.859604,43.2281896399986
3305.380037,3084.563192,21.128589,kepler,F,58137.880037,49.3088466399986
3305.400471,3078.216267,21.125489,kepler,F,58137.900471,42.9619216399983
3305.420905,3085.516944,21.130449,kepler,F,58137.920905,50.2625986399985
3305.441338,3085.263901,21.124557,kepler,F,58137.941338,50.0095556399983
3305.461772,3073.411477,21.11537,kepler,F,58137.961772,38.1571316399986
3305.482205,3082.698835,21.125026,kepler,F,58137.982205,47.4444896399987
3305.502639,3086.736901,21.123716,kepler,F,58138.002639,51.4825556399987
3305.523073,3069.42163,21.093263,kepler,F,58138.023073,34.1672846399983
3305.543506,3063.083012,21.098241,kepler,F,58138.043506,27.8286666399986
3305.584373,3079.766212,21.097014,kepler,F,58138.084373,44.5118666399985
3305.604807,3108.593648,21.121209,kepler,F,58138.104807,73.3393026399986
3305.625241,3090.959537,21.105316,kepler,F,58138.125241,55.7051916399987
3305.645674,3081.034532,21.101536,kepler,F,58138.145674,45.7801866399987
3305.666108,3084.796459,21.096185,kepler,F,58138.166108,49.5421136399987
3305.686541,3070.600303,21.084796,kepler,F,58138.186541,35.3459576399987
3305.706975,3098.704824,21.116046,kepler,F,58138.206975,63.4504786399984
3305.727409,3071.640326,21.077005,kepler,F,58138.227409,36.3859806399987
3305.747842,3094.632839,21.102408,kepler,F,58138.247842,59.3784936399984
3305.768276,3076.992617,21.070681,kepler,F,58138.268276,41.7382716399984
3305.788709,3081.155928,21.086276,kepler,F,58138.288709,45.9015826399987
3305.809143,3085.933345,21.081599,kepler,F,58138.309143,50.6789996399984
3305.829577,3097.010991,21.102551,kepler,F,58138.329577,61.7566456399986
3305.85001,3072.44034,21.074552,kepler,F,58138.35001,37.1859946399986
3305.870444,3082.283564,21.077712,kepler,F,58138.370444,47.0292186399984
3305.890877,3100.900376,21.094184,kepler,F,58138.390877,65.6460306399986
3305.911311,3080.923831,21.078836,kepler,F,58138.411311,45.6694856399986
3305.931745,3087.776184,21.078031,kepler,F,58138.431745,52.5218386399984
3305.952178,3074.460126,21.067052,kepler,F,58138.452178,39.2057806399985
3305.972612,3087.656426,21.079111,kepler,F,58138.472612,52.4020806399985
3305.993045,3094.042665,21.08833,kepler,F,58138.493045,58.7883196399985
3306.013479,3082.55965,21.069473,kepler,F,58138.513479,47.3053046399987
3306.033913,3087.388711,21.07333,kepler,F,58138.533913,52.1343656399986
3306.054346,3112.040343,21.094104,kepler,F,58138.554346,76.7859976399986
3306.07478,3069.089013,21.043074,kepler,F,58138.57478,33.8346676399983
3306.095213,3076.726322,21.057181,kepler,F,58138.595213,41.4719766399985
3306.115647,3075.73545,21.044132,kepler,F,58138.615647,40.4811046399986
3306.136081,3082.523446,21.056676,kepler,F,58138.636081,47.2691006399987
3306.156514,3076.341456,21.047304,kepler,F,58138.656514,41.0871106399986
3306.176948,3062.283627,21.036739,kepler,F,58138.676948,27.0292816399983
3306.197381,3089.075864,21.05945,kepler,F,58138.697381,53.8215186399984
3306.217815,3073.059592,21.041213,kepler,F,58138.717815,37.8052466399986
3306.238249,3069.187942,21.034852,kepler,F,58138.738249,33.9335966399985
3306.258682,3078.329603,21.043991,kepler,F,58138.758682,43.0752576399987
3306.279116,3063.164988,21.021789,kepler,F,58138.779116,27.9106426399985
3306.299549,3065.085786,21.030287,kepler,F,58138.799549,29.8314406399986
3306.319983,3073.362579,21.040006,kepler,F,58138.819983,38.1082336399986
3306.340417,3048.644888,21.012915,kepler,F,58138.840417,13.3905426399983
3306.36085,3080.081444,21.037704,kepler,F,58138.86085,44.8270986399984
3306.381284,3066.652966,21.032252,kepler,F,58138.881284,31.3986206399986
3306.401717,3090.702871,21.053251,kepler,F,58138.901717,55.4485256399985
3306.422151,3083.072168,21.035947,kepler,F,58138.922151,47.8178226399987
3306.442585,3091.394847,21.051747,kepler,F,58138.942585,56.1405016399985
3306.463018,3068.485137,21.027055,kepler,F,58138.963018,33.2307916399986
3306.483452,3082.381954,21.042509,kepler,F,58138.983452,47.1276086399985
3306.503885,3069.669901,21.017653,kepler,F,58139.003885,34.4155556399987
3306.524319,3067.405866,21.026096,kepler,F,58139.024319,32.1515206399986
3306.565186,3089.239816,21.029419,kepler,F,58139.065186,53.9854706399983
3306.58562,3094.92488,21.031908,kepler,F,58139.08562,59.6705346399986
3306.606054,3071.056049,21.007073,kepler,F,58139.106054,35.8017036399983
3306.626487,3097.908569,21.040926,kepler,F,58139.126487,62.6542236399987
3306.646921,3066.225353,21.004673,kepler,F,58139.146921,30.9710076399983
3306.667354,3031.548053,20.965811,kepler,F,58139.167354,-3.7062923600015
3306.687788,3078.882719,21.011819,kepler,F,58139.187788,43.6283736399987
3306.708222,3022.808352,20.961821,kepler,F,58139.208222,-12.4459933600015
3306.728655,3084.224749,21.012769,kepler,F,58139.228655,48.9704036399985
3306.749089,3072.88039,21.002344,kepler,F,58139.249089,37.6260446399983
3306.769522,3075.651477,21.004534,kepler,F,58139.269522,40.3971316399984
3306.789956,3083.414493,21.010301,kepler,F,58139.289956,48.1601476399987
3306.810389,3066.146666,20.995089,kepler,F,58139.310389,30.8923206399986
3306.830823,3083.380788,21.006843,kepler,F,58139.330823,48.1264426399985
3306.851257,3061.118154,20.982086,kepler,F,58139.351257,25.8638086399983
3306.87169,3086.955356,21.014018,kepler,F,58139.37169,51.7010106399985
3306.892124,3072.490739,20.996582,kepler,F,58139.392124,37.2363936399984
3306.912557,3077.27698,21.002985,kepler,F,58139.412557,42.0226346399986
3306.932991,3083.475106,21.015195,kepler,F,58139.432991,48.2207606399984
3306.953425,3061.938311,20.996111,kepler,F,58139.453425,26.6839656399984
3306.973858,3100.556167,21.023323,kepler,F,58139.473858,65.3018216399987
3306.994292,3061.926789,20.98499,kepler,F,58139.494292,26.6724436399986
3307.014726,3193.581743,21.108635,kepler,F,58139.514726,158.327397639999
3307.055593,3077.602622,20.972315,kepler,F,58139.555593,42.3482766399984
3307.076026,3088.657219,20.992815,kepler,F,58139.576026,53.4028736399987
3307.116894,3082.249741,20.980245,kepler,F,58139.616894,46.9953956399986
3307.137327,3070.098784,20.971589,kepler,F,58139.637327,34.8444386399983
3307.157761,3069.836149,20.969066,kepler,F,58139.657761,34.5818036399987
3307.178194,3066.159986,20.95262,kepler,F,58139.678194,30.9056406399986
3307.198628,3067.91297,20.950375,kepler,F,58139.698628,32.6586246399984
3307.219062,3082.857641,20.971412,kepler,F,58139.719062,47.6032956399986
3307.239495,3120.026703,21.00397,kepler,F,58139.739495,84.7723576399985
3307.259929,3062.56039,20.948305,kepler,F,58139.759929,27.3060446399986
3307.280362,3079.805581,20.966006,kepler,F,58139.780362,44.5512356399986
3307.300796,3094.735863,20.982903,kepler,F,58139.800796,59.4815176399984
3307.32123,3087.092726,20.986381,kepler,F,58139.82123,51.8383806399984
3307.341663,3072.429526,20.949699,kepler,F,58139.841663,37.1751806399984
3307.362097,3034.722514,20.920367,kepler,F,58139.862097,-0.531831360001434
3307.38253,3079.290769,20.966035,kepler,F,58139.88253,44.0364236399987
3307.402964,3069.671799,20.94099,kepler,F,58139.902964,34.4174536399987
3307.423398,3078.749423,20.958102,kepler,F,58139.923398,43.4950776399987
3307.443831,3082.974092,20.956417,kepler,F,58139.943831,47.7197466399984
3307.464265,3077.611416,20.960765,kepler,F,58139.964265,42.3570706399987
3307.484698,3062.139969,20.932866,kepler,F,58139.984698,26.8856236399984
3307.505132,3074.254985,20.95196,kepler,F,58140.005132,39.0006396399986
3307.566433,3075.782421,20.930132,kepler,F,58140.066433,40.5280756399984
3307.586866,3088.775087,20.963527,kepler,F,58140.086866,53.5207416399985
3307.6073,3077.484887,20.932884,kepler,F,58140.1073,42.2305416399986
3307.627734,3078.068392,20.934943,kepler,F,58140.127734,42.8140466399987
3307.648167,3078.418368,20.934536,kepler,F,58140.148167,43.1640226399986
3307.668601,3077.920075,20.924235,kepler,F,58140.168601,42.6657296399985
3307.689034,3070.652618,20.922388,kepler,F,58140.189034,35.3982726399986
3307.709468,3069.004905,20.918206,kepler,F,58140.209468,33.7505596399983
3307.729902,3062.887213,20.908761,kepler,F,58140.229902,27.6328676399985
3307.750335,3061.778654,20.907461,kepler,F,58140.250335,26.5243086399987
3307.770769,3066.524277,20.913211,kepler,F,58140.270769,31.2699316399985
3307.791202,3083.23281,20.92757,kepler,F,58140.291202,47.9784646399985
3307.811636,3065.790047,20.907386,kepler,F,58140.311636,30.5357016399985
3307.83207,3076.665889,20.926498,kepler,F,58140.33207,41.4115436399984
3307.852503,3074.969301,20.9158,kepler,F,58140.352503,39.7149556399986
3307.872937,3094.491607,20.930325,kepler,F,58140.372937,59.2372616399985
3307.89337,3083.995763,20.927732,kepler,F,58140.39337,48.7414176399984
3307.913804,3064.260374,20.900125,kepler,F,58140.413804,29.0060286399985
3307.934238,3082.071326,20.911769,kepler,F,58140.434238,46.8169806399987
3307.954671,3064.255903,20.901961,kepler,F,58140.454671,29.0015576399987
3307.975105,3077.227858,20.920344,kepler,F,58140.475105,41.9735126399987
3307.995538,3073.553145,20.900837,kepler,F,58140.495538,38.2987996399984
3308.015972,3081.243505,20.904507,kepler,F,58140.515972,45.9891596399984
3308.036406,3122.170466,20.952903,kepler,F,58140.536406,86.9161206399986
3308.056839,3062.002285,20.889734,kepler,F,58140.556839,26.7479396399985
3308.077273,3056.106886,20.892421,kepler,F,58140.577273,20.8525406399986
3308.097706,2908.591272,20.731115,kepler,F,58140.597706,-126.663073360001
3308.11814,3061.158087,20.8863,kepler,F,58140.61814,25.9037416399983
3308.138574,3072.648407,20.894392,kepler,F,58140.638574,37.3940616399987
3308.159007,3044.602318,20.865904,kepler,F,58140.659007,9.34797263999872
3308.179441,3068.26704,20.879564,kepler,F,58140.679441,33.0126946399987
3308.199875,3073.620951,20.893058,kepler,F,58140.699875,38.3666056399984
3308.220308,3069.451597,20.881842,kepler,F,58140.720308,34.1972516399987
3308.240742,3069.443256,20.892391,kepler,F,58140.740742,34.1889106399985
3308.281609,3052.743137,20.862482,kepler,F,58140.781609,17.4887916399985
3308.302042,3089.55,20.894159,kepler,F,58140.802042,54.2956546399987
3308.322476,3073.457033,20.876308,kepler,F,58140.822476,38.2026876399987
3308.34291,3099.836787,20.899527,kepler,F,58140.84291,64.5824416399987
3308.363343,3068.644182,20.873584,kepler,F,58140.863343,33.3898366399985
3308.383777,3086.182454,20.890791,kepler,F,58140.883777,50.9281086399983
3308.40421,3056.453264,20.863504,kepler,F,58140.90421,21.1989186399987
3308.424644,3064.775748,20.872691,kepler,F,58140.924644,29.5214026399985
3308.445078,3054.160996,20.856609,kepler,F,58140.945078,18.9066506399986
3308.465511,3072.468791,20.873119,kepler,F,58140.965511,37.2144456399983
3308.485945,3068.723071,20.873947,kepler,F,58140.985945,33.4687256399984
3308.506379,3076.710314,20.881742,kepler,F,58141.006379,41.4559686399984
3308.526812,3055.291,20.856379,kepler,F,58141.026812,20.0366546399987
3308.567679,3079.04127,20.880504,kepler,F,58141.067679,43.7869246399987
3308.588113,3055.553144,20.841366,kepler,F,58141.088113,20.2987986399985
3308.608547,3061.381869,20.866426,kepler,F,58141.108547,26.1275236399983
3308.62898,3055.040359,20.848867,kepler,F,58141.12898,19.7860136399986
3308.649414,3062.672734,20.855095,kepler,F,58141.149414,27.4183886399987
3308.669847,3083.985266,20.876863,kepler,F,58141.169847,48.7309206399987
3308.690281,3074.686782,20.862884,kepler,F,58141.190281,39.4324366399987
3308.710715,3069.609412,20.846953,kepler,F,58141.210715,34.3550666399983
3308.731148,3077.364914,20.860996,kepler,F,58141.231148,42.1105686399987
3308.772015,3065.085662,20.848624,kepler,F,58141.272015,29.8313166399985
3308.792449,3077.071475,20.852387,kepler,F,58141.292449,41.8171296399987
3308.812883,3065.777308,20.853286,kepler,F,58141.312883,30.5229626399987
3308.833316,3074.83962,20.850129,kepler,F,58141.333316,39.5852746399987
3308.85375,3066.454037,20.844986,kepler,F,58141.35375,31.1996916399985
3308.894617,3061.534179,20.844009,kepler,F,58141.394617,26.2798336399987
3308.915051,3057.718503,20.830909,kepler,F,58141.415051,22.4641576399986
3308.935484,3078.273058,20.858346,kepler,F,58141.435484,43.0187126399987
3308.955918,3057.732061,20.831516,kepler,F,58141.455918,22.4777156399987
3308.976351,3077.172353,20.854306,kepler,F,58141.476351,41.9180076399985
3309.017219,3077.700316,20.842289,kepler,F,58141.517219,42.4459706399985
3309.037652,3065.345424,20.827255,kepler,F,58141.537652,30.0910786399986
3309.058086,3077.371022,20.836942,kepler,F,58141.558086,42.1166766399983
3309.078519,3055.424957,20.816616,kepler,F,58141.578519,20.1706116399987
3309.098953,3056.713075,20.812585,kepler,F,58141.598953,21.4587296399986
3309.119387,3079.847447,20.836527,kepler,F,58141.619387,44.5931016399986
3309.13982,3071.045639,20.817587,kepler,F,58141.63982,35.7912936399985
3309.160254,3057.431996,20.812496,kepler,F,58141.660254,22.1776506399983
3309.180687,3084.372675,20.832266,kepler,F,58141.680687,49.1183296399986
3309.201121,3081.994498,20.837323,kepler,F,58141.701121,46.7401526399985
3309.221555,3085.059909,20.835464,kepler,F,58141.721555,49.8055636399986
3309.241988,3082.31293,20.837029,kepler,F,58141.741988,47.0585846399986
3309.262422,3054.202607,20.797981,kepler,F,58141.762422,18.9482616399987
3309.282855,3078.579261,20.826188,kepler,F,58141.782855,43.3249156399984
3309.303289,3062.362671,20.806334,kepler,F,58141.803289,27.1083256399984
3309.323723,3049.799915,20.800502,kepler,F,58141.823723,14.5455696399986
3309.344156,3076.16401,20.827865,kepler,F,58141.844156,40.9096646399985
3309.36459,3060.30988,20.803607,kepler,F,58141.86459,25.0555346399983
3309.385023,3063.207297,20.806976,kepler,F,58141.885023,27.9529516399984
3309.405457,3066.809824,20.806624,kepler,F,58141.905457,31.5554786399985
3309.425891,3090.456368,20.832165,kepler,F,58141.925891,55.2020226399986
3309.446324,3066.040457,20.816803,kepler,F,58141.946324,30.7861116399986
3309.466758,3053.74948,20.799986,kepler,F,58141.966758,18.4951346399985
3309.507625,3062.071808,20.797415,kepler,F,58142.007625,26.8174626399987
3309.528059,3081.966083,20.814392,kepler,F,58142.028059,46.7117376399983
3309.548492,3070.353901,20.802653,kepler,F,58142.048492,35.0995556399985
3309.568926,3100.624114,20.822979,kepler,F,58142.068926,65.3697686399987
3309.589359,3085.946557,20.817356,kepler,F,58142.089359,50.6922116399987
3309.609793,3053.036816,20.786471,kepler,F,58142.109793,17.7824706399983
3309.630227,3063.355447,20.792768,kepler,F,58142.130227,28.1011016399984
3309.65066,3065.286153,20.798716,kepler,F,58142.15066,30.0318076399985
3309.671094,3059.953889,20.788256,kepler,F,58142.171094,24.6995436399984
3309.691528,3072.482989,20.798456,kepler,F,58142.191528,37.2286436399986
3309.711961,3062.941541,20.786201,kepler,F,58142.211961,27.6871956399987
3309.732395,3057.05356,20.788572,kepler,F,58142.232395,21.7992146399984
3309.752828,3044.998669,20.772951,kepler,F,58142.252828,9.74432363999858
3309.773262,3093.585588,20.822263,kepler,F,58142.273262,58.3312426399984
3309.793695,3071.206841,20.797037,kepler,F,58142.293695,35.9524956399987
3309.814129,3074.31022,20.805057,kepler,F,58142.314129,39.0558746399984
3309.834563,3064.572828,20.793894,kepler,F,58142.334563,29.3184826399984
3309.854996,3065.903383,20.793614,kepler,F,58142.354996,30.6490376399984
3309.87543,3071.326942,20.803427,kepler,F,58142.37543,36.0725966399987
3309.895863,3084.155546,20.810034,kepler,F,58142.395863,48.9012006399985
3309.916297,3040.244181,20.75298,kepler,F,58142.416297,4.98983563999855
3309.936731,3072.560426,20.794972,kepler,F,58142.436731,37.3060806399985
3309.957164,3060.855995,20.775747,kepler,F,58142.457164,25.6016496399984
3309.977598,3070.885406,20.785567,kepler,F,58142.477598,35.6310606399984
3309.998032,3086.451242,20.804804,kepler,F,58142.498032,51.1968966399986
3310.018465,3094.076599,20.807188,kepler,F,58142.518465,58.8222536399985
3310.038899,3044.287242,20.753203,kepler,F,58142.538899,9.0328966399984
3310.059332,3053.704679,20.764118,kepler,F,58142.559332,18.4503336399985
3310.079766,3056.864985,20.758068,kepler,F,58142.579766,21.6106396399987
3310.1002,3069.365285,20.770068,kepler,F,58142.6002,34.1109396399984
3310.120633,3063.401846,20.770938,kepler,F,58142.620633,28.1475006399987
3310.141067,3063.480204,20.759854,kepler,F,58142.641067,28.2258586399985
3310.1615,3076.382453,20.780578,kepler,F,58142.6615,41.1281076399987
3310.181934,3059.515538,20.764112,kepler,F,58142.681934,24.2611926399986
3310.202367,3061.889003,20.767211,kepler,F,58142.702367,26.6346576399983
3310.243235,3064.853059,20.748328,kepler,F,58142.743235,29.5987136399985
3310.263668,3069.622227,20.760597,kepler,F,58142.763668,34.3678816399984
3310.284102,3061.55164,20.743545,kepler,F,58142.784102,26.2972946399987
3310.304536,3059.07983,20.734777,kepler,F,58142.804536,23.8254846399986
3310.324969,3079.321103,20.750656,kepler,F,58142.824969,44.0667576399987
3310.345403,3092.782195,20.782744,kepler,F,58142.845403,57.5278496399983
3310.365836,3043.627119,20.720207,kepler,F,58142.865836,8.37277363999874
3310.38627,3062.069091,20.728526,kepler,F,58142.88627,26.8147456399984
3310.406704,3074.284097,20.746587,kepler,F,58142.906704,39.0297516399987
3310.427137,3093.771681,20.76098,kepler,F,58142.927137,58.5173356399987
3310.447571,3082.102454,20.743747,kepler,F,58142.947571,46.8481086399984
3310.468004,3080.744765,20.746643,kepler,F,58142.968004,45.4904196399984
3310.488438,3086.399625,20.744977,kepler,F,58142.988438,51.1452796399985
3310.508872,3059.545143,20.720763,kepler,F,58143.008872,24.2907976399983
3310.529305,3061.701273,20.717056,kepler,F,58143.029305,26.4469276399986
3310.549739,3063.088692,20.722873,kepler,F,58143.049739,27.8343466399983
3310.570172,3065.934528,20.719517,kepler,F,58143.070172,30.6801826399983
3310.590606,3056.669482,20.708747,kepler,F,58143.090606,21.4151366399983
3310.61104,3064.76636,20.723716,kepler,F,58143.11104,29.5120146399986
3310.631473,3075.810898,20.730657,kepler,F,58143.131473,40.5565526399987
3310.651907,3070.072409,20.72839,kepler,F,58143.151907,34.8180636399984
3310.67234,3052.876803,20.708045,kepler,F,58143.17234,17.6224576399986
3310.692774,3045.791857,20.69274,kepler,F,58143.192774,10.5375116399987
3310.713208,3064.440794,20.7125,kepler,F,58143.213208,29.1864486399986
3310.733641,3072.993532,20.727051,kepler,F,58143.233641,37.7391866399985
3310.754075,3070.157588,20.713086,kepler,F,58143.254075,34.9032426399985
3310.774508,3053.246105,20.695951,kepler,F,58143.274508,17.9917596399987
3310.794942,3045.693215,20.689265,kepler,F,58143.294942,10.4388696399983
3310.815376,3067.927966,20.717447,kepler,F,58143.315376,32.6736206399987
3310.835809,3059.409909,20.703543,kepler,F,58143.335809,24.1555636399985
3310.856243,3044.479241,20.689462,kepler,F,58143.356243,9.22489563999852
3310.876676,3151.298183,20.79172,kepler,F,58143.376676,116.043837639998
3310.89711,3057.074053,20.694345,kepler,F,58143.39711,21.8197076399983
3310.917544,3044.495326,20.684603,kepler,F,58143.417544,9.24098063999872
3310.937977,3057.672634,20.705173,kepler,F,58143.437977,22.4182886399985
3310.958411,3041.693414,20.676012,kepler,F,58143.458411,6.43906863999837
3310.978844,3064.148562,20.701595,kepler,F,58143.478844,28.8942166399984
3310.999278,3061.544008,20.696831,kepler,F,58143.499278,26.2896626399984
3311.019712,3062.738991,20.694904,kepler,F,58143.519712,27.4846456399987
3311.040145,3051.060515,20.692403,kepler,F,58143.540145,15.8061696399986
3311.060579,3053.098498,20.680933,kepler,F,58143.560579,17.8441526399984
3311.081012,3063.057518,20.695909,kepler,F,58143.581012,27.8031726399986
3311.101446,3095.080003,20.723433,kepler,F,58143.601446,59.8256576399986
3311.12188,3079.645105,20.709098,kepler,F,58143.62188,44.3907596399986
3311.142313,3072.136555,20.709504,kepler,F,58143.642313,36.8822096399986
3311.162747,3076.184344,20.703653,kepler,F,58143.662747,40.9299986399983
3311.18318,3120.262248,20.74792,kepler,F,58143.68318,85.0079026399985
3311.224048,3066.213438,20.682522,kepler,F,58143.724048,30.9590926399987
3311.244481,3058.378351,20.672102,kepler,F,58143.744481,23.1240056399984
3311.264915,3080.383862,20.697871,kepler,F,58143.764915,45.1295166399987
3311.285348,3071.417083,20.68965,kepler,F,58143.785348,36.1627376399983
3311.305782,3064.758966,20.680033,kepler,F,58143.805782,29.5046206399984
3311.326216,3055.853175,20.667161,kepler,F,58143.826216,20.5988296399987
3311.346649,3074.055733,20.684412,kepler,F,58143.846649,38.8013876399987
3311.367083,3048.219431,20.667173,kepler,F,58143.867083,12.9650856399985
3311.387516,3065.712147,20.671391,kepler,F,58143.887516,30.4578016399987
3311.40795,3089.13378,20.703334,kepler,F,58143.90795,53.8794346399986
3311.428384,3083.901223,20.697348,kepler,F,58143.928384,48.6468776399984
3311.469251,3061.541181,20.666769,kepler,F,58143.969251,26.2868356399986
3311.489684,3054.658315,20.647467,kepler,F,58143.989684,19.4039696399987
3311.510118,3043.713756,20.632911,kepler,F,58144.010118,8.45941063999862
3311.530552,3053.046068,20.649883,kepler,F,58144.030552,17.7917226399986
3311.550985,3060.50208,20.650786,kepler,F,58144.050985,25.2477346399987
3311.571419,3063.610824,20.648564,kepler,F,58144.071419,28.3564786399984
3311.591853,3053.930927,20.644763,kepler,F,58144.091853,18.6765816399984
3311.612286,3067.106054,20.664665,kepler,F,58144.112286,31.8517086399984
3311.63272,3065.549132,20.6542,kepler,F,58144.13272,30.2947866399986
3311.673587,3092.31217,20.681788,kepler,F,58144.173587,57.0578246399987
3311.714454,3088.889278,20.672999,kepler,F,58144.214454,53.6349326399986
3311.734888,3052.480959,20.632482,kepler,F,58144.234888,17.2266136399985
3311.755321,3059.131008,20.629164,kepler,F,58144.255321,23.8766626399984
3311.775755,3033.833565,20.59719,kepler,F,58144.275755,-1.42078036000157
3311.796189,3065.024455,20.633752,kepler,F,58144.296189,29.7701096399987
3311.816622,3052.813246,20.625197,kepler,F,58144.316622,17.5589006399987
